,date,bedrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,price
6719,2015-01-15,3,1980,3525,1.5,0,0,4,390,1932,0,98117,47.6847,-122.368,703300
6720,2015-03-30,4,1580,8468,2.0,0,0,4,0,1971,0,98001,47.3336,-122.281,265000
6721,2015-04-22,4,2710,35009,2.0,0,2,3,0,1992,0,98045,47.4815,-121.714,600000
6722,2014-07-21,3,1400,9750,1.0,0,0,3,0,1968,1998,98198,47.3862,-122.304,253000
6723,2015-03-26,4,2410,7950,2.0,0,0,3,0,1997,0,98034,47.7185,-122.226,617950
6724,2014-12-12,4,1790,2460,2.0,0,0,4,690,2000,0,98106,47.534,-122.346,385000
6725,2014-12-19,3,1640,9234,1.0,0,0,5,580,1967,0,98118,47.5162,-122.274,319000
6726,2015-04-23,3,1670,8023,1.0,0,0,5,500,1960,0,98008,47.615,-122.117,696000
6727,2014-06-30,2,970,5750,1.0,0,0,4,0,1932,0,98126,47.5518,-122.37,345000
6728,2014-10-22,3,1610,1778,3.0,0,0,3,0,2002,0,98115,47.6902,-122.306,380000
6729,2014-05-08,4,2060,26036,1.0,0,0,4,900,1947,0,98166,47.4444,-122.351,647500
6730,2014-09-25,3,3570,35271,2.0,0,0,3,0,1997,0,98027,47.4782,-122.035,725000
6731,2014-12-19,3,1400,7735,1.0,0,0,4,0,1989,0,98038,47.357,-122.04,269950
6732,2014-06-11,4,3470,32109,2.0,0,0,3,0,1995,0,98077,47.7311,-122.036,875000
6733,2014-05-30,3,1210,9525,1.0,0,0,3,0,1955,0,98106,47.5274,-122.345,299950
6734,2014-07-03,4,3930,10929,2.0,0,0,3,0,2006,0,98004,47.6259,-122.194,1880000
6735,2014-06-02,2,990,4802,1.0,0,0,3,0,1947,0,98117,47.6876,-122.395,430000
6736,2015-01-29,5,2200,4942,2.0,0,0,3,0,1989,0,98029,47.5772,-122.001,495000
6737,2014-11-13,3,1510,16200,1.0,0,0,3,0,1970,0,98031,47.3926,-122.167,275000
6738,2014-09-16,3,1620,5040,1.0,0,0,3,500,1964,0,98118,47.5263,-122.286,333000
6739,2014-05-19,3,1580,7941,2.0,0,0,4,0,1986,0,98023,47.2843,-122.357,247000
6740,2015-03-09,3,1260,15000,1.5,0,0,4,0,1983,0,98092,47.2737,-122.153,204555
6741,2014-07-15,3,2190,13673,1.0,0,0,4,0,1994,0,98042,47.3542,-122.098,432000
6742,2014-05-21,3,1230,13056,1.0,0,0,4,0,1962,0,98001,47.3171,-122.279,175000
6743,2015-03-20,4,2030,7140,1.0,0,0,4,630,1968,0,98008,47.6244,-122.109,556300
6744,2014-06-25,2,780,3475,1.0,0,0,4,0,1930,0,98045,47.4944,-121.789,286000
6745,2014-09-06,2,1110,1200,3.0,0,0,3,0,2000,0,98103,47.6931,-122.342,320000
6746,2015-04-20,3,2790,53143,2.0,0,0,4,0,1991,0,98077,47.7687,-122.036,815000
6747,2015-03-27,4,1660,10757,1.0,0,0,3,660,1980,0,98056,47.5071,-122.194,385000
6748,2014-05-08,4,3410,5000,2.0,0,0,5,1220,1910,0,98144,47.5807,-122.291,1040000
6749,2014-10-28,4,2390,13002,2.0,0,0,3,0,1987,0,98023,47.3111,-122.35,350000
6750,2014-07-29,4,1850,5880,2.0,0,0,3,0,1998,0,98092,47.3322,-122.173,277000
6751,2015-02-19,6,2500,5200,1.0,0,0,3,1250,1966,0,98118,47.5517,-122.268,415000
6752,2014-12-04,3,1000,8320,1.0,0,0,5,0,1951,0,98155,47.7548,-122.316,295000
6753,2014-08-05,4,2450,5000,2.0,0,4,5,250,1919,0,98116,47.5619,-122.405,969000
6754,2014-11-04,4,1440,6144,1.0,0,0,5,720,1947,0,98106,47.5257,-122.357,339888
6755,2014-08-22,3,1660,7003,2.0,0,0,3,0,1996,0,98030,47.3599,-122.188,269950
6756,2014-10-01,3,2510,4600,2.0,0,2,3,0,2006,0,98034,47.7051,-122.223,1190000
6757,2014-12-16,4,3090,12511,2.0,0,0,4,0,1998,0,98075,47.5932,-121.983,780000
6758,2015-04-08,3,860,5185,1.0,0,0,4,0,1968,0,98042,47.3634,-122.086,198000
6759,2015-05-08,2,1220,28703,1.0,0,0,4,0,1953,0,98056,47.4952,-122.172,350000
6760,2014-12-01,3,1010,7680,1.0,0,0,4,0,1967,0,98034,47.732,-122.231,350000
6761,2014-12-06,4,2390,7350,2.0,0,0,3,0,1990,0,98023,47.2938,-122.348,319000
6762,2014-09-08,4,3340,8000,2.0,0,0,4,0,1973,0,98023,47.317,-122.385,311000
6763,2014-10-18,5,3620,4650,2.0,0,0,3,830,2004,0,98038,47.3552,-122.026,394000
6764,2014-06-13,5,4200,5800,2.5,0,0,4,1290,1906,0,98112,47.6284,-122.312,1340000
6765,2014-06-24,5,3831,13800,2.0,1,4,3,0,1959,1980,98040,47.5919,-122.251,2700000
6766,2014-11-25,3,1980,9540,1.0,0,0,3,900,1949,0,98133,47.7551,-122.353,396000
6767,2015-04-02,4,1790,8372,1.0,0,0,4,450,1976,0,98033,47.6605,-122.189,809000
6768,2014-07-22,3,1580,7400,1.0,0,0,3,530,1977,0,98052,47.6715,-122.162,480000
6769,2014-09-09,6,2460,6000,1.0,0,0,4,1230,1913,0,98115,47.6721,-122.323,535000
6770,2015-02-13,5,2110,5120,2.0,0,0,3,240,1947,1983,98106,47.5294,-122.357,425000
6771,2014-08-01,3,1470,1204,3.0,0,0,3,0,2006,0,98117,47.6998,-122.366,408000
6772,2015-04-09,4,3510,13100,2.0,0,0,4,0,1966,0,98040,47.5306,-122.227,1260000
6773,2015-04-20,1,520,2885,1.0,0,0,4,0,1947,0,98117,47.6886,-122.378,310000
6774,2014-11-03,3,1950,7421,2.0,0,0,3,0,1996,0,98038,47.3842,-122.036,292000
6775,2015-02-27,2,770,9715,1.0,0,0,4,0,1942,0,98168,47.4924,-122.312,217000
6776,2015-01-27,4,2250,6064,2.0,0,0,3,0,2005,0,98056,47.4956,-122.174,398500
6777,2015-03-26,3,4040,7200,1.5,0,2,4,700,1930,0,98112,47.6288,-122.284,2250000
6778,2015-03-25,4,2360,6000,1.0,0,0,3,1080,1955,0,98109,47.6465,-122.357,700000
6779,2014-09-12,4,2330,45860,2.0,0,0,3,0,1989,0,98075,47.5842,-121.992,585000
6780,2014-10-08,3,1720,8910,1.0,0,0,4,0,1954,0,98155,47.7736,-122.296,399950
6781,2014-06-13,3,1900,8540,1.0,0,0,3,950,1980,0,98168,47.4868,-122.303,235000
6782,2014-07-15,3,1040,6800,1.0,0,0,5,0,1951,0,98178,47.492,-122.224,212000
6783,2014-08-21,3,2070,9195,1.0,0,0,3,850,1982,0,98074,47.6491,-122.061,310000
6784,2014-12-16,3,2070,9195,1.0,0,0,3,850,1982,0,98074,47.6491,-122.061,539000
6785,2014-12-05,3,1550,1608,2.0,0,0,3,270,2001,0,98122,47.6042,-122.303,390000
6786,2014-12-01,3,2020,11935,1.0,0,0,4,0,1976,0,98052,47.632,-122.092,560000
6787,2014-09-16,5,3320,9024,2.0,0,0,3,0,1999,0,98075,47.5865,-122.056,800000
6788,2014-06-09,4,4130,112521,2.0,0,0,3,0,1978,0,98005,47.6392,-122.165,1900000
6789,2014-10-27,5,2030,9804,1.0,0,0,3,920,1963,0,98008,47.6297,-122.114,472000
6790,2014-09-23,3,1770,7875,1.0,0,0,4,600,1958,0,98008,47.606,-122.125,502550
6791,2015-03-27,4,3330,7809,2.0,0,0,3,0,2004,0,98075,47.5977,-121.976,830000
6792,2014-07-23,4,2260,9686,1.0,0,0,4,740,1965,0,98002,47.286,-122.218,224950
6793,2014-06-18,3,1950,6871,2.0,0,0,3,0,1997,0,98155,47.7603,-122.307,375000
6794,2014-12-08,3,2930,19900,1.5,0,0,3,0,1983,0,98077,47.7234,-122.066,645000
6795,2014-05-23,3,1960,2500,1.5,0,0,5,550,1926,0,98103,47.6744,-122.353,599000
6796,2015-05-09,4,2980,12534,2.0,0,0,3,0,1996,0,98031,47.3999,-122.211,515000
6797,2014-05-28,2,780,6685,1.0,0,0,4,0,1948,0,98002,47.305,-122.215,135000
6798,2014-10-23,3,1650,4218,2.0,0,0,3,0,2000,0,98075,47.5998,-122.016,485000
6799,2014-07-14,3,4030,12765,2.0,0,0,4,1230,1975,0,98005,47.6331,-122.166,890000
6800,2015-04-08,3,1010,10125,1.0,0,0,4,0,1972,0,98042,47.3423,-122.088,215000
6801,2014-12-17,3,1190,9600,1.0,0,0,3,0,1981,0,98045,47.4805,-121.762,299500
6802,2014-08-13,2,1050,8750,1.0,0,0,4,0,1951,0,98004,47.6294,-122.215,800000
6803,2015-02-09,3,1560,4244,2.0,0,0,3,0,2002,0,98038,47.3834,-122.027,275000
6804,2015-02-19,3,1490,7800,1.0,0,0,3,480,1963,0,98003,47.3431,-122.304,256400
6805,2015-02-24,2,770,8149,1.0,0,0,4,0,1948,0,98155,47.7439,-122.301,310000
6806,2015-03-04,1,620,5100,1.0,0,0,3,0,1954,0,98144,47.5699,-122.287,385000
6807,2015-03-10,3,1200,9120,1.0,0,0,3,200,1963,0,98055,47.4545,-122.187,203000
6808,2015-03-10,4,2120,6865,1.0,0,0,3,1060,1954,0,98133,47.7775,-122.337,285000
6809,2015-01-27,3,2330,3610,2.0,0,0,3,0,1999,0,98074,47.6022,-122.021,473975
6810,2014-07-14,3,2000,9760,1.0,0,0,4,600,1978,0,98058,47.4417,-122.134,320000
6811,2014-06-12,5,2820,4608,1.0,0,0,3,1370,1967,0,98117,47.6886,-122.361,599000
6812,2014-07-14,3,2040,4800,1.0,0,0,4,1020,1925,0,98126,47.5561,-122.377,580000
6813,2014-12-09,4,1700,7056,2.0,0,0,3,0,1999,0,98001,47.3385,-122.262,269500
6814,2014-11-17,2,820,6200,1.0,0,0,4,0,1954,0,98166,47.4163,-122.34,274000
6815,2015-03-26,2,1315,2162,2.0,0,0,4,0,1974,0,98028,47.752,-122.253,347000
6816,2014-05-21,3,1390,10905,1.0,0,0,3,530,1957,0,98106,47.5517,-122.36,270000
6817,2015-03-03,3,1890,12017,1.0,0,2,3,0,1949,0,98004,47.6203,-122.21,1430000
6818,2015-02-20,3,1460,7226,1.0,0,0,3,0,1993,0,98198,47.3839,-122.321,220000
6819,2015-03-04,3,1480,15416,1.0,0,2,4,0,1955,0,98022,47.2142,-121.987,243000
6820,2014-05-27,3,1840,4030,1.0,0,0,5,790,1925,0,98108,47.5549,-122.311,457500
6821,2014-12-19,2,1880,7208,1.0,0,0,3,940,1951,0,98115,47.6946,-122.328,340000
6822,2014-09-18,4,1910,5000,1.5,0,0,3,300,1912,0,98105,47.6597,-122.29,657500
6823,2015-01-12,4,2220,4720,2.0,0,0,3,0,1998,0,98038,47.3541,-122.024,332500
6824,2014-07-17,3,1410,10015,1.0,0,3,3,0,1993,0,98045,47.4948,-121.776,340000
6825,2014-09-02,4,3380,16133,1.0,0,1,3,1050,1959,0,98118,47.5501,-122.261,350000
6826,2015-02-13,4,1950,5602,1.0,0,0,5,830,1966,0,98118,47.5437,-122.291,428000
6827,2015-05-04,4,2400,8320,2.0,0,0,3,0,1999,0,98045,47.4808,-121.781,515055
6828,2015-02-04,3,1560,8968,1.0,0,0,4,0,1972,0,98008,47.6243,-122.1,450000
6829,2015-02-26,3,1040,8910,1.0,0,0,3,0,1943,0,98168,47.5024,-122.32,190000
6830,2014-07-17,4,3090,16538,3.0,0,0,4,500,1919,1987,98116,47.5803,-122.403,1000000
6831,2014-11-19,3,1850,4600,2.0,0,0,3,0,2005,0,98058,47.4661,-122.145,299000
6832,2014-11-03,2,1200,2500,2.0,0,2,3,110,1927,0,98112,47.6304,-122.301,508000
6833,2014-10-01,4,2190,3746,2.0,0,0,3,0,2005,0,98038,47.3896,-122.034,294000
6834,2014-10-24,2,1380,5820,1.0,0,0,3,0,1918,1976,98117,47.6875,-122.392,320000
6835,2015-04-06,5,3710,8674,2.0,0,0,3,0,1996,0,98056,47.514,-122.176,641000
6836,2014-10-21,3,2320,98445,1.0,0,0,4,940,1978,0,98072,47.7323,-122.116,675000
6837,2014-12-24,3,1110,10296,1.0,0,0,5,0,1964,0,98042,47.422,-122.153,255000
6838,2015-04-30,3,1830,4997,2.0,0,0,3,0,2004,0,98001,47.3035,-122.283,286651
6839,2015-02-13,4,2460,45738,1.0,0,0,4,810,1969,0,98075,47.5952,-122.056,607500
6840,2015-02-03,3,1270,6500,1.0,0,0,4,0,1956,0,98033,47.6874,-122.214,765000
6841,2014-10-20,4,1700,40973,1.0,0,0,3,0,1961,0,98031,47.3439,-122.198,334950
6842,2014-08-19,3,1130,9147,1.0,0,0,5,0,1952,0,98033,47.7006,-122.197,426000
6843,2014-08-25,3,1640,18730,1.5,0,0,4,0,1946,0,98004,47.5975,-122.196,775000
6844,2014-12-04,2,1040,8526,1.0,0,0,5,0,1953,0,98155,47.7349,-122.295,343000
6845,2014-09-08,4,2320,7800,2.0,0,0,3,0,1986,0,98028,47.7738,-122.266,470101
6846,2015-05-05,3,1200,7800,1.0,0,0,4,0,1958,0,98002,47.3137,-122.212,195000
6847,2015-03-03,4,1720,4410,1.5,0,2,3,0,1928,0,98117,47.6791,-122.402,772500
6848,2014-06-25,3,2330,11740,1.0,0,0,3,1000,1954,0,98155,47.7481,-122.292,450000
6849,2014-09-02,4,4410,9231,3.0,0,3,3,0,2001,0,98118,47.5427,-122.265,1440000
6850,2014-09-18,4,1650,8560,1.0,0,0,3,0,1970,0,98052,47.6652,-122.146,525000
6851,2014-10-08,3,1370,11400,2.0,0,0,3,0,1980,0,98045,47.4477,-121.77,280000
6852,2014-07-18,3,1770,8640,1.0,0,0,3,350,1986,0,98001,47.326,-122.273,270000
6853,2014-05-05,3,1410,1332,3.0,0,0,3,0,2005,0,98103,47.6916,-122.34,406100
6854,2014-10-20,2,1710,4187,1.0,0,0,3,0,1987,0,98055,47.4732,-122.188,332544
6855,2015-04-27,2,790,8250,1.0,0,0,3,0,1947,0,98188,47.4523,-122.286,110000
6856,2014-12-09,6,2770,5854,1.5,0,0,3,650,1921,0,98112,47.6466,-122.304,685000
6857,2014-07-29,4,1260,8505,1.5,0,0,5,0,1951,0,98177,47.7181,-122.371,461000
6858,2015-04-14,3,2300,8067,1.0,0,0,4,1000,1979,0,98034,47.7091,-122.198,615000
6859,2015-05-03,2,1070,3000,1.0,0,0,4,200,1926,0,98103,47.6828,-122.353,550000
6860,2014-10-22,4,3850,8100,2.0,0,1,3,1420,1995,0,98033,47.6855,-122.19,1060000
6861,2014-10-22,3,2320,219978,2.0,0,0,4,0,1993,0,98053,47.6847,-122.064,685000
6862,2014-11-26,5,2870,16238,2.0,0,0,4,0,1962,0,98039,47.6308,-122.238,1560000
6863,2014-06-03,4,1830,5175,2.0,0,0,3,0,2003,0,98038,47.3565,-122.016,312000
6864,2014-07-01,3,1990,9594,1.0,0,0,3,800,1977,0,98052,47.6617,-122.137,507500
6865,2014-09-18,3,1110,9827,1.0,0,0,3,0,1966,0,98198,47.369,-122.311,217000
6866,2014-12-12,3,1830,13477,1.0,0,3,4,660,1981,0,98034,47.7243,-122.21,439000
6867,2014-06-26,6,3600,6875,2.0,0,0,3,860,2004,0,98065,47.5401,-121.879,620000
6868,2014-08-12,4,3210,8532,2.0,0,0,3,0,1998,0,98007,47.625,-122.144,915000
6869,2014-12-04,4,1490,5300,1.0,0,0,3,380,1977,0,98144,47.5949,-122.296,425000
6870,2015-02-27,2,990,5643,1.0,0,0,3,120,1947,0,98115,47.6802,-122.298,435000
6871,2014-12-29,3,1646,12414,2.0,0,0,3,0,1996,0,98038,47.363,-122.035,305000
6872,2015-03-26,2,720,4000,1.0,0,0,3,0,1918,0,98106,47.5346,-122.353,276000
6873,2014-06-30,3,2310,7200,2.0,0,0,3,0,1990,0,98031,47.4051,-122.193,327500
6874,2014-06-17,3,2670,10481,2.0,0,0,3,0,2003,0,98033,47.6673,-122.176,810000
6875,2014-11-21,3,3060,9055,2.0,0,0,3,600,1994,0,98052,47.6971,-122.101,715000
6876,2014-08-05,3,1380,11760,1.0,0,0,4,0,1963,0,98055,47.4243,-122.202,272000
6877,2015-04-21,2,700,5559,1.0,0,0,5,0,1949,0,98155,47.7492,-122.311,266000
6878,2015-04-27,3,1710,8364,2.0,0,2,3,0,1944,0,98136,47.5175,-122.393,543000
6879,2014-10-07,3,1450,8064,1.0,0,0,3,0,1984,0,98074,47.6256,-122.037,400000
6880,2014-08-06,5,2060,9000,1.0,0,0,4,740,1961,0,98007,47.6122,-122.137,509500
6881,2014-05-21,3,2380,6250,2.0,0,3,3,710,1997,0,98118,47.5137,-122.252,495000
6882,2015-03-13,4,2760,5564,2.0,0,0,3,0,2001,0,98056,47.4814,-122.189,424950
6883,2014-09-26,3,940,10875,1.0,0,0,3,0,1957,0,98056,47.5121,-122.168,230000
6884,2014-08-06,4,1760,6150,1.5,0,0,3,0,1951,0,98031,47.3871,-122.224,235000
6885,2015-03-09,3,1360,8752,1.0,0,2,4,0,1942,0,98033,47.6879,-122.208,763000
6886,2014-09-19,3,2010,6150,2.0,0,0,5,0,1939,0,98178,47.4975,-122.231,350000
6887,2014-11-26,3,2160,2260,2.0,0,2,5,540,1917,0,98119,47.6321,-122.371,900000
6888,2014-10-07,3,930,6060,1.0,0,0,4,0,1973,0,98118,47.5289,-122.28,250000
6889,2015-01-26,3,1020,2040,2.0,0,0,3,300,2004,0,98106,47.5294,-122.361,225000
6890,2014-12-26,2,1360,5433,1.0,0,0,3,0,1974,2003,98198,47.3804,-122.32,255000
6891,2014-06-04,4,1720,7200,1.0,0,0,3,500,1974,0,98023,47.306,-122.375,161700
6892,2015-02-02,3,1790,13350,1.0,0,0,3,600,1988,0,98178,47.4958,-122.262,336000
6893,2014-10-23,3,1150,6800,1.0,0,0,3,0,1954,0,98133,47.727,-122.339,410500
6894,2014-11-11,4,2710,14016,2.0,0,0,4,0,1968,0,98155,47.7601,-122.286,502700
6895,2014-09-23,3,2400,9601,1.0,0,0,5,1010,1977,0,98034,47.7256,-122.211,505000
6896,2014-12-16,3,1660,7650,1.5,0,0,3,310,1910,0,98118,47.5576,-122.277,250000
6897,2015-04-22,3,1660,7650,1.5,0,0,3,310,1910,0,98118,47.5576,-122.277,570000
6898,2015-03-18,4,2290,8796,2.0,0,0,3,0,1994,0,98198,47.3762,-122.318,349900
6899,2014-12-09,3,2870,25663,2.0,0,0,3,0,1988,0,98003,47.2769,-122.333,465000
6900,2014-05-30,4,4240,25639,2.0,0,3,3,690,1989,0,98023,47.3241,-122.378,625000
6901,2015-02-19,3,1800,5102,1.0,0,0,3,630,1952,0,98199,47.6514,-122.407,655000
6902,2015-03-27,4,2960,11347,1.0,0,0,4,1390,1946,0,98166,47.4738,-122.353,469000
6903,2014-10-09,3,1980,7200,1.0,0,0,3,680,1964,0,98177,47.7625,-122.36,355000
6904,2015-02-24,3,1730,2631,2.0,0,0,3,0,2001,0,98005,47.5878,-122.165,596000
6905,2015-04-02,4,3020,36893,2.0,0,0,3,0,1986,2007,98077,47.768,-122.092,790000
6906,2014-10-08,4,4470,86225,2.0,0,0,3,0,1991,0,98053,47.6377,-121.985,885000
6907,2014-09-12,4,2830,4000,2.0,0,0,3,920,1912,2012,98144,47.5845,-122.291,1030000
6908,2015-04-03,4,2120,5400,1.0,0,0,4,1060,1941,0,98199,47.6501,-122.395,710000
6909,2014-08-14,3,2150,9266,2.0,0,0,3,0,1988,0,98028,47.7445,-122.248,428040
6910,2015-04-14,5,3510,13843,1.0,0,2,3,1660,1959,0,98040,47.5817,-122.246,1370000
6911,2014-06-05,2,970,3400,1.0,0,0,3,0,1924,0,98109,47.6444,-122.357,546000
6912,2014-08-03,4,1360,5766,1.5,0,0,5,0,1951,0,98115,47.6827,-122.289,540000
6913,2014-09-08,3,1470,3000,1.0,0,0,3,540,1985,0,98115,47.6832,-122.286,435000
6914,2015-04-06,4,3040,10283,1.0,0,0,4,1610,1984,0,98074,47.6268,-122.038,540000
6915,2014-11-13,2,860,7204,1.0,0,0,3,0,1918,0,98106,47.5361,-122.351,284000
6916,2014-07-14,2,820,5700,1.0,0,0,5,0,1942,0,98056,47.4915,-122.184,208000
6917,2014-12-03,3,1900,7076,1.0,0,0,3,770,1977,0,98155,47.7569,-122.326,315000
6918,2014-07-31,2,1330,5510,1.0,0,0,3,480,1910,0,98117,47.6901,-122.362,417500
6919,2014-09-17,3,1240,38095,1.0,0,0,3,0,1978,0,98053,47.6522,-121.97,345000
6920,2014-09-02,3,1330,1064,3.0,0,0,3,0,2004,0,98117,47.6835,-122.387,375000
6921,2014-06-23,3,1880,12821,1.0,0,0,3,0,1959,0,98155,47.7681,-122.305,389800
6922,2015-04-08,3,1890,7560,1.0,0,0,3,460,1973,0,98034,47.7322,-122.185,475000
6923,2014-05-08,4,2250,41688,2.0,0,0,3,0,1980,0,98053,47.6695,-122.05,569000
6924,2015-03-31,5,4650,108464,2.0,0,0,3,1390,1999,0,98024,47.5669,-121.956,985000
6925,2015-01-29,3,1830,8022,2.0,0,0,3,0,1987,0,98074,47.6198,-122.044,532000
6926,2014-08-11,2,720,5000,1.0,0,0,5,0,1951,0,98126,47.5195,-122.374,280000
6927,2015-02-17,4,1960,50112,1.0,0,0,4,910,1963,0,98058,47.4353,-122.084,435000
6928,2015-03-16,3,1220,71191,1.0,0,0,3,0,1952,0,98023,47.3261,-122.353,223000
6929,2015-01-15,2,1800,119790,1.0,0,0,4,600,1947,1977,98027,47.4617,-122.012,390000
6930,2014-10-27,3,1340,12800,1.0,0,0,3,460,1981,0,98058,47.4437,-122.137,315000
6931,2014-10-14,3,1740,3700,1.0,0,0,3,0,1982,0,98122,47.6102,-122.309,612000
6932,2014-05-13,3,1680,2400,1.0,0,0,5,810,1922,0,98122,47.6155,-122.3,591000
6933,2014-07-11,4,3220,8436,2.0,0,0,3,0,1968,0,98008,47.6381,-122.116,800000
6934,2015-01-22,3,1610,8400,1.0,0,0,3,0,1990,0,98022,47.1958,-122.009,225000
6935,2014-05-08,2,3160,66646,2.0,0,0,3,0,1993,0,98077,47.7479,-122.034,589900
6936,2014-11-26,4,2520,13156,1.0,0,0,3,1000,1979,0,98052,47.6558,-122.135,565000
6937,2015-02-19,3,2120,8448,1.0,0,0,3,1060,1940,0,98199,47.6438,-122.403,650000
6938,2014-09-18,3,2090,8505,2.0,0,0,3,0,1951,1977,98177,47.7195,-122.371,499000
6939,2014-05-15,3,1330,20562,1.5,0,0,3,0,1959,0,98045,47.4807,-121.775,280000
6940,2015-01-28,3,2420,7500,1.0,0,2,4,1210,1944,0,98117,47.6949,-122.389,649950
6941,2014-07-09,3,1510,6360,1.0,0,0,4,0,1954,0,98133,47.7321,-122.353,420000
6942,2014-12-15,4,2120,5293,2.0,0,0,3,0,2003,0,98031,47.4217,-122.201,319990
6943,2014-08-12,3,1850,16535,1.0,0,0,3,0,1992,0,98014,47.6565,-121.912,265000
6944,2015-02-23,3,2300,16474,1.0,0,0,3,1080,1984,0,98072,47.7609,-122.144,482000
6945,2014-08-05,3,2600,14810,1.0,0,2,4,1110,1956,0,98166,47.4326,-122.341,452000
6946,2014-07-18,4,5180,13077,2.0,0,3,3,900,1998,0,98006,47.5513,-122.109,1490000
6947,2014-08-21,2,1810,8527,1.5,0,0,4,0,1943,0,98133,47.7275,-122.336,375000
6948,2014-07-03,5,2190,4900,2.0,0,0,5,700,1940,0,98117,47.6892,-122.386,588000
6949,2015-04-24,4,2500,10215,2.0,0,0,3,0,1998,0,98075,47.5912,-121.986,635000
6950,2014-07-03,4,1890,6962,2.0,0,0,3,0,1997,0,98092,47.3328,-122.187,280500
6951,2014-09-25,2,2040,8600,1.0,0,0,4,610,1985,0,98003,47.2755,-122.308,210500
6952,2014-09-26,3,1310,7000,1.0,0,0,4,0,1979,0,98023,47.303,-122.383,196500
6953,2014-05-05,5,4010,8510,2.0,0,1,5,1160,1971,0,98105,47.6578,-122.286,1400000
6954,2015-02-06,3,1780,8033,1.0,0,0,2,570,1977,0,98034,47.7275,-122.219,475000
6955,2015-05-04,3,1980,9061,2.0,0,0,4,0,1987,0,98074,47.6366,-122.029,550000
6956,2014-05-21,3,3690,7200,2.0,0,0,3,0,2007,0,98033,47.6815,-122.2,1580000
6957,2015-04-22,3,1540,6687,1.0,0,0,3,340,1991,0,98022,47.1938,-121.981,240000
6958,2015-04-29,3,1130,8100,1.5,0,0,3,0,1934,0,98168,47.4935,-122.306,272000
6959,2015-03-24,3,2480,209199,1.5,0,0,3,610,2000,0,98010,47.3085,-121.888,408506
6960,2014-08-18,3,2580,7500,2.0,0,0,3,0,1991,0,98116,47.5577,-122.396,640000
6961,2014-05-14,4,2010,7226,2.0,0,0,3,0,1995,0,98092,47.2588,-122.21,316000
6962,2014-08-20,4,2320,12000,1.0,0,0,3,600,1943,2014,98108,47.5246,-122.325,299000
6963,2015-03-05,2,1180,2090,2.0,0,0,3,0,2004,0,98122,47.6032,-122.31,447500
6964,2014-05-05,4,3180,21904,2.0,0,3,3,0,2000,0,98059,47.515,-122.117,736500
6965,2014-07-28,4,2970,52567,2.0,0,0,3,0,1924,1985,98072,47.7333,-122.128,665000
6966,2015-04-24,5,3050,13212,1.0,0,0,4,1460,1975,0,98006,47.5596,-122.142,707000
6967,2014-08-29,4,1630,8000,1.0,0,0,3,0,1959,0,98031,47.3948,-122.201,215000
6968,2014-12-11,3,1620,6415,2.0,0,0,4,0,1989,0,98038,47.3577,-122.038,275000
6969,2015-03-25,4,2170,8240,2.0,0,1,4,0,1983,0,98006,47.5634,-122.128,648000
6970,2014-10-28,4,2150,8173,2.0,0,0,3,0,1987,0,98059,47.511,-122.153,415000
6971,2014-11-19,3,1770,1800,3.0,0,0,3,0,1999,0,98122,47.6102,-122.314,690000
6972,2014-09-24,4,2110,13260,1.0,0,0,4,820,1979,0,98058,47.4513,-122.16,320000
6973,2014-09-02,3,1590,8285,1.0,0,0,4,0,1956,0,98004,47.5855,-122.194,750000
6974,2014-06-30,3,1370,1524,3.0,0,0,3,0,2005,0,98103,47.6982,-122.347,355000
6975,2014-05-08,3,1390,7399,1.0,0,0,4,0,1975,0,98031,47.4183,-122.182,246000
6976,2014-10-01,3,1640,10464,1.0,0,2,4,0,1968,0,98004,47.5873,-122.205,1160000
6977,2014-06-06,3,2670,12187,2.0,0,0,3,0,1986,0,98052,47.6677,-122.15,744000
6978,2014-09-11,3,5400,24740,2.0,0,0,3,0,1997,0,98053,47.6426,-121.955,1210000
6979,2014-12-10,3,1690,6750,1.0,0,0,3,480,1977,0,98023,47.3021,-122.375,217000
6980,2014-07-09,3,2600,5100,2.0,0,1,3,0,1998,0,98056,47.5175,-122.205,583000
6981,2014-11-11,2,1400,5000,1.0,0,0,4,250,1904,0,98107,47.6681,-122.362,515000
6982,2015-03-19,4,2140,8000,1.0,0,0,4,730,1965,0,98007,47.622,-122.139,594000
6983,2014-10-22,3,1640,5650,1.0,0,0,3,0,1952,0,98178,47.509,-122.251,303100
6984,2014-10-10,3,1720,15225,1.0,0,0,4,700,1970,0,98075,47.579,-122.051,430000
6985,2014-12-08,5,3060,11778,2.0,0,0,3,0,2004,0,98034,47.7212,-122.222,708000
6986,2014-08-13,3,1150,7260,1.0,0,0,3,0,1959,0,98133,47.7344,-122.333,221000
6987,2015-03-24,3,2000,7205,2.0,0,0,3,0,1998,0,98003,47.3499,-122.302,325000
6988,2015-02-19,3,1560,5950,1.0,0,0,4,780,1944,0,98125,47.719,-122.307,385000
6989,2015-03-27,3,2070,4689,2.0,0,0,3,0,2013,0,98038,47.3545,-122.056,359500
6990,2014-08-07,3,1920,7200,1.0,0,0,3,620,1984,0,98028,47.7703,-122.265,433000
6991,2015-03-23,2,1000,4950,1.0,0,0,3,200,1948,0,98116,47.5671,-122.394,525000
