,date,bedrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,yr_built,yr_renovated,zipcode,price
6110,2015-03-10,4,2460,9520,1.0,0,1,3,8,780,1976,0,98034,704111
6115,2015-04-01,4,3470,8580,2.0,0,0,3,11,970,2007,0,98199,1450000
6119,2015-04-16,3,1840,3075,1.0,0,0,5,7,920,1928,0,98103,650000
6122,2014-09-11,3,2620,241200,1.5,0,0,4,9,0,1998,0,98027,775000
6124,2015-04-28,4,3250,2760,2.5,0,0,3,8,830,1905,2007,98122,863500
6126,2014-12-24,3,2090,7440,1.5,0,0,5,7,800,1922,0,98103,700000
6127,2014-07-22,3,2580,8154,1.0,0,0,3,10,490,1956,1997,98177,699000
6129,2014-07-17,4,3160,16564,2.0,0,0,3,10,0,1987,0,98074,795000
6134,2015-03-17,3,2110,9773,1.0,0,0,3,9,0,1986,0,98006,780000
6147,2015-05-01,6,2980,20000,1.0,0,4,3,8,850,1965,0,98177,1060000
6151,2015-04-28,4,2620,4400,2.0,0,0,3,9,0,2004,0,98029,742500
6166,2015-03-16,3,920,6750,1.0,0,0,4,7,0,1951,0,98004,650000
6171,2014-08-01,4,2570,9086,2.0,0,0,3,9,0,1999,0,98074,670000
6172,2015-01-26,4,3010,6202,2.0,0,0,3,9,0,2005,0,98029,769000
6173,2014-09-05,4,2160,3139,1.0,0,0,3,7,1080,1940,0,98103,650000
6174,2014-06-15,3,2140,9484,1.0,0,0,3,7,850,1953,0,98004,650000
6180,2015-04-01,4,3030,8335,2.0,0,0,3,10,0,1992,0,98075,740000
6182,2014-12-19,4,2940,14071,2.0,0,0,3,9,0,1986,0,98029,675000
6183,2014-09-09,5,3360,9200,2.0,0,0,3,9,0,2014,0,98011,738515
6185,2015-05-01,4,2740,11343,1.0,0,2,5,10,760,1953,0,98125,1040000
6191,2015-05-14,5,3320,5354,2.0,0,0,3,9,0,2004,0,98103,1700000
6202,2014-08-19,4,3100,10245,2.0,0,0,3,10,0,1999,0,98052,792000
6208,2015-03-23,3,2800,5800,1.0,0,0,3,9,1220,1953,2010,98199,1030000
6216,2014-05-30,2,1740,2500,2.0,0,2,3,8,530,1994,0,98112,650000
6217,2015-04-08,3,1130,4445,1.5,0,0,4,8,0,1930,0,98117,672000
6228,2014-05-19,4,3480,59242,2.0,0,0,3,11,0,1988,0,98072,810000
6229,2014-09-18,5,4260,7861,2.0,0,0,3,10,0,2005,0,98074,994000
6237,2015-02-04,4,1330,9729,1.0,0,0,3,6,0,1952,0,98004,1050000
6246,2015-04-27,4,3710,7491,2.0,0,0,3,9,0,2003,0,98029,846450
6252,2014-07-21,4,2670,4410,2.0,0,0,3,8,0,1999,0,98075,668000
6253,2015-04-27,4,2930,8641,2.0,0,0,3,8,0,2010,0,98034,750000
6255,2015-03-26,5,2290,4320,2.0,0,0,3,7,310,1928,0,98105,848000
6256,2014-09-24,3,2510,3600,2.5,0,0,4,8,0,1907,0,98112,675000
6263,2014-07-10,3,1420,1438,2.0,0,0,3,9,140,2003,0,98102,670000
6273,2014-05-19,4,2730,3560,1.5,0,0,3,8,1180,1921,2007,98115,885000
6274,2014-05-13,6,2890,2370,2.5,0,0,3,7,600,1906,0,98102,799200
6275,2015-01-14,3,2280,12746,1.0,0,0,4,8,790,1973,0,98005,760000
6277,2015-02-17,4,2440,7475,1.0,0,0,4,9,400,1969,0,98052,675000
6279,2014-07-14,3,3430,28718,1.5,0,0,3,10,0,1984,0,98033,1200000
6281,2015-05-05,4,4360,210254,1.0,0,0,3,10,2040,2000,0,98038,890000
6291,2014-10-07,3,3940,9671,1.0,0,4,5,9,1800,1967,0,98006,1450000
6298,2014-05-05,3,1680,2000,3.0,0,0,3,9,0,1909,1998,98105,670000
6301,2014-07-14,3,3330,15093,2.5,0,0,3,9,0,1988,0,98040,950000
6302,2014-05-27,2,1880,5400,1.5,0,0,3,8,0,1902,0,98112,751750
6303,2014-09-09,4,2990,5280,2.0,0,0,3,9,780,2003,0,98027,760000
6308,2014-06-02,4,2720,10000,2.0,0,0,3,10,0,1987,0,98074,665000
6311,2014-08-15,3,1740,3060,1.0,0,0,5,8,790,1930,2014,98115,733000
6321,2015-04-02,3,3570,15151,1.0,0,0,4,8,1170,1981,0,98177,935000
6329,2014-06-02,4,4370,8510,2.0,0,1,3,10,760,2003,0,98004,1970000
6332,2014-12-11,3,2000,1950,3.0,0,0,3,8,0,2005,0,98109,755000
6341,2014-07-24,4,3520,12193,2.0,0,0,4,10,0,1993,0,98027,905000
6349,2015-03-27,4,2820,7809,2.0,0,0,3,10,0,1995,0,98004,1450000
6353,2015-03-03,4,2110,7291,2.0,0,0,4,7,0,1977,0,98033,670000
6354,2014-08-20,3,3060,7831,2.0,0,2,3,9,0,2004,0,98065,650000
6355,2015-03-20,4,2620,7328,2.0,0,0,3,8,0,1983,0,98118,852000
6360,2014-10-28,3,2310,3360,1.5,0,0,3,8,520,1926,0,98119,817000
6365,2014-11-15,5,2980,4500,1.5,0,0,3,7,910,1921,0,98115,842500
6366,2015-04-11,5,2980,4500,1.5,0,0,3,7,910,1921,0,98115,850000
6370,2014-09-22,4,3610,12811,2.0,0,0,3,10,0,2000,0,98075,870000
6371,2015-02-06,6,1430,20620,2.0,0,0,3,7,0,1954,0,98004,800000
6375,2014-12-03,4,2920,6000,2.0,0,4,3,9,0,2004,0,98065,675000
6377,2014-06-25,5,2000,4211,1.5,0,2,4,7,720,1908,0,98112,690500
6379,2014-07-10,5,2310,13430,1.5,0,0,4,8,0,1966,0,98004,850000
6384,2015-03-30,4,4970,16582,2.0,0,3,4,11,1040,1992,0,98006,1440000
6386,2015-02-06,4,4940,10037,1.0,0,4,3,9,1490,1953,0,98178,800000
6392,2015-03-17,4,3120,20031,1.0,0,2,4,9,1140,1954,1997,98040,1580000
6396,2015-03-13,5,3750,91681,2.0,1,4,3,10,0,1925,0,98118,2900000
6403,2015-04-22,3,2560,6800,1.0,0,1,4,8,1180,1952,0,98136,695000
6406,2015-01-26,5,3500,101494,1.5,0,0,3,8,0,1967,1990,98053,750000
6411,2014-09-18,4,2600,5100,2.0,0,0,3,8,780,2003,0,98117,722500
6412,2014-07-30,4,3230,19193,1.0,0,3,4,8,1230,1973,0,98075,795000
6415,2014-06-13,4,3140,10875,1.0,0,1,3,7,1200,1939,1969,98199,775000
6421,2014-08-11,3,3410,41022,2.0,0,0,3,11,0,1990,0,98042,725000
6422,2015-03-04,4,2810,4922,2.0,0,0,3,9,0,2005,0,98074,702000
6424,2015-04-16,3,1790,4800,1.5,0,0,3,8,0,1912,0,98119,940000
6443,2014-08-08,3,2620,7215,1.0,0,0,4,8,850,1980,0,98004,900000
6447,2015-04-15,4,3440,56192,2.0,0,0,3,9,0,1994,0,98053,785000
6450,2014-08-27,3,2250,2975,2.0,0,0,4,9,370,1905,0,98112,950000
6451,2014-07-09,4,2000,3988,1.0,0,4,4,7,1000,1958,0,98116,810000
6452,2015-03-09,2,3010,16050,1.0,0,3,4,9,1750,1976,0,98006,998160
6458,2014-09-12,3,3680,203860,1.5,0,0,3,9,0,1994,0,98014,755000
6459,2014-09-10,5,3210,4060,2.0,0,2,3,10,920,1917,2003,98117,1290000
6461,2014-10-09,5,3600,9312,2.0,0,3,3,10,920,2005,0,98052,817500
6465,2014-09-16,3,3780,10623,1.0,0,1,3,11,1130,1999,0,98006,1150000
6468,2014-06-02,3,2290,3475,2.0,0,0,3,9,0,2006,0,98029,653000
6469,2014-06-04,4,3370,12447,2.0,0,0,3,10,0,1991,0,98077,760000
6470,2014-11-25,4,2090,5050,1.0,0,0,4,7,1000,1916,0,98117,775000
6471,2014-10-21,4,2130,34689,1.5,1,4,3,9,0,1955,0,98136,1340000
6479,2014-08-15,3,2930,218235,2.0,0,2,3,8,0,1990,0,98024,710000
6489,2015-04-14,4,3560,13981,2.0,0,0,3,10,0,2000,0,98075,865000
6493,2014-12-05,3,3950,6134,2.0,0,3,3,11,1070,1998,0,98199,1930000
6494,2014-12-31,3,3450,15586,2.0,0,0,3,11,760,1989,0,98166,755000
6498,2014-07-23,3,1300,5150,1.5,0,0,4,7,0,1920,0,98117,690000
6501,2014-06-24,4,2320,3825,1.5,0,0,5,8,500,1926,0,98105,941000
6504,2014-07-29,4,2060,16110,1.0,0,0,4,8,0,1949,0,98004,815000
6505,2014-05-12,3,2920,34527,1.0,0,4,4,9,1120,1954,1983,98116,1020000
6506,2014-09-08,4,3330,6990,1.5,0,3,5,9,1000,1928,0,98144,1240000
6508,2014-07-21,3,1175,10454,1.0,0,0,4,6,0,1949,0,98004,775000
6512,2015-01-30,4,2980,6349,2.0,0,3,3,9,0,1998,0,98033,1340000
6514,2014-12-23,4,3580,97574,2.0,0,0,3,9,0,2004,0,98038,760000
6524,2015-05-11,3,2320,65340,1.5,0,0,3,9,0,1992,0,98074,870000
6529,2014-06-26,3,2850,14800,1.0,0,0,4,9,930,1976,0,98006,775000
6539,2014-06-09,4,3300,15907,2.0,0,0,5,10,0,1985,0,98040,1350000
6540,2015-04-30,3,1840,2825,1.0,0,0,3,7,800,1920,0,98112,750000
6552,2014-06-26,3,2600,5875,1.5,0,2,5,8,1000,1929,0,98116,805000
6555,2014-10-30,4,2900,21074,2.0,0,0,3,11,0,1986,0,98199,1340000
6560,2015-04-06,2,2170,7546,1.0,0,0,3,8,0,2007,0,98053,745000
6571,2014-10-20,3,3420,7826,2.0,0,0,4,8,990,1939,0,98144,908800
6577,2015-04-30,4,4740,8611,2.0,0,3,3,11,1100,2006,0,98027,1350000
6581,2014-10-29,3,2200,3000,2.0,0,0,3,9,670,2002,0,98109,740000
6584,2015-04-13,3,1710,4000,2.0,0,0,3,8,0,1926,0,98116,675000
6586,2014-08-25,4,2840,8820,1.0,0,2,5,8,1420,1952,0,98118,814000
6587,2015-04-27,4,3310,217800,1.5,0,0,3,9,0,1989,0,98053,1250000
6590,2014-09-24,3,2890,7027,2.0,0,0,3,8,0,2004,0,98074,715000
6596,2014-12-29,4,3170,47502,2.0,0,0,3,10,0,1988,0,98033,1040000
6597,2014-05-20,4,2260,41984,1.0,0,0,4,9,0,1967,0,98033,925000
6601,2015-04-22,4,2990,5400,2.0,0,0,3,8,0,2005,0,98074,675000
6602,2015-04-22,4,3530,20012,2.0,0,0,3,11,0,1986,0,98052,995000
6603,2015-03-31,5,2960,10960,1.0,0,0,4,7,1460,1957,0,98005,800000
6611,2015-02-23,4,3840,4000,2.0,0,0,3,8,1200,2001,0,98105,829900
6627,2015-01-02,4,3780,7769,2.0,0,0,3,9,670,2001,0,98052,782000
6630,2014-06-03,5,3490,9680,2.0,0,4,3,9,1030,1980,0,98177,941500
6632,2015-04-09,4,2410,4250,1.5,0,0,5,7,950,1929,0,98117,735000
6643,2015-02-06,4,2540,6491,2.0,0,0,3,8,0,1997,0,98008,750000
6653,2014-06-10,3,2510,6320,2.0,0,0,3,9,0,1996,0,98075,659000
6661,2015-05-04,4,2190,6300,1.0,0,3,3,7,950,1960,0,98033,1100000
6664,2014-11-03,4,4500,11795,2.0,0,0,3,12,0,1991,0,98027,1520000
6665,2014-08-08,5,3400,5000,2.0,0,0,3,8,1080,1900,2013,98107,870000
6666,2014-08-17,3,2830,9680,2.0,0,0,3,10,0,1991,0,98074,710000
6672,2014-10-27,5,2710,19800,1.0,0,0,5,9,800,1959,0,98005,830000
6673,2014-07-03,4,3150,4203,2.0,0,0,3,9,0,2002,0,98033,815000
6682,2014-08-07,4,2100,2500,3.0,0,0,3,8,0,2001,0,98115,650000
6685,2015-03-20,2,3900,920423,2.0,0,0,3,12,0,2009,0,98065,2000000
6691,2015-04-29,4,2440,6733,2.0,0,0,3,9,0,1999,0,98074,769000
6699,2014-08-26,5,2530,10190,1.0,0,0,4,7,1240,1960,0,98008,657000
6705,2014-05-02,3,2240,10578,2.0,0,0,5,8,690,1923,0,98115,750000
6708,2015-03-18,4,4700,13730,2.0,0,3,3,11,1200,1958,1995,98033,2650000
6712,2015-04-21,4,2730,4385,2.0,0,0,3,8,0,2001,0,98075,712000
6715,2014-08-18,4,2430,6325,2.0,0,0,4,8,410,1919,0,98109,990000
6716,2015-04-22,4,3350,6500,2.0,0,0,3,10,0,1999,0,98075,739999
6719,2015-01-15,3,1980,3525,1.5,0,0,4,8,390,1932,0,98117,703300
6726,2015-04-23,3,1670,8023,1.0,0,0,5,7,500,1960,0,98008,696000
6730,2014-09-25,3,3570,35271,2.0,0,0,3,9,0,1997,0,98027,725000
6732,2014-06-11,4,3470,32109,2.0,0,0,3,10,0,1995,0,98077,875000
6734,2014-07-03,4,3930,10929,2.0,0,0,3,10,0,2006,0,98004,1880000
6746,2015-04-20,3,2790,53143,2.0,0,0,4,9,0,1991,0,98077,815000
6748,2014-05-08,4,3410,5000,2.0,0,0,5,8,1220,1910,0,98144,1040000
6753,2014-08-05,4,2450,5000,2.0,0,4,5,8,250,1919,0,98116,969000
6756,2014-10-01,3,2510,4600,2.0,0,2,3,10,0,2006,0,98034,1190000
6757,2014-12-16,4,3090,12511,2.0,0,0,4,10,0,1998,0,98075,780000
6764,2014-06-13,5,4200,5800,2.5,0,0,4,9,1290,1906,0,98112,1340000
6765,2014-06-24,5,3831,13800,2.0,1,4,3,9,0,1959,1980,98040,2700000
6767,2015-04-02,4,1790,8372,1.0,0,0,4,8,450,1976,0,98033,809000
6772,2015-04-09,4,3510,13100,2.0,0,0,4,10,0,1966,0,98040,1260000
6777,2015-03-26,3,4040,7200,1.5,0,2,4,9,700,1930,0,98112,2250000
6778,2015-03-25,4,2360,6000,1.0,0,0,3,7,1080,1955,0,98109,700000
6787,2014-09-16,5,3320,9024,2.0,0,0,3,9,0,1999,0,98075,800000
6788,2014-06-09,4,4130,112521,2.0,0,0,3,11,0,1978,0,98005,1900000
6791,2015-03-27,4,3330,7809,2.0,0,0,3,9,0,2004,0,98075,830000
6799,2014-07-14,3,4030,12765,2.0,0,0,4,9,1230,1975,0,98005,890000
6802,2014-08-13,2,1050,8750,1.0,0,0,4,7,0,1951,0,98004,800000
6817,2015-03-03,3,1890,12017,1.0,0,2,3,8,0,1949,0,98004,1430000
6822,2014-09-18,4,1910,5000,1.5,0,0,3,7,300,1912,0,98105,657500
6830,2014-07-17,4,3090,16538,3.0,0,0,4,8,500,1919,1987,98116,1000000
6836,2014-10-21,3,2320,98445,1.0,0,0,4,8,940,1978,0,98072,675000
6840,2015-02-03,3,1270,6500,1.0,0,0,4,7,0,1956,0,98033,765000
6843,2014-08-25,3,1640,18730,1.5,0,0,4,7,0,1946,0,98004,775000
6847,2015-03-03,4,1720,4410,1.5,0,2,3,7,0,1928,0,98117,772500
6849,2014-09-02,4,4410,9231,3.0,0,3,3,11,0,2001,0,98118,1440000
6856,2014-12-09,6,2770,5854,1.5,0,0,3,8,650,1921,0,98112,685000
6860,2014-10-22,4,3850,8100,2.0,0,1,3,11,1420,1995,0,98033,1060000
6861,2014-10-22,3,2320,219978,2.0,0,0,4,8,0,1993,0,98053,685000
6862,2014-11-26,5,2870,16238,2.0,0,0,4,8,0,1962,0,98039,1560000
6868,2014-08-12,4,3210,8532,2.0,0,0,3,10,0,1998,0,98007,915000
6874,2014-06-17,3,2670,10481,2.0,0,0,3,9,0,2003,0,98033,810000
6875,2014-11-21,3,3060,9055,2.0,0,0,3,10,600,1994,0,98052,715000
6885,2015-03-09,3,1360,8752,1.0,0,2,4,6,0,1942,0,98033,763000
6887,2014-11-26,3,2160,2260,2.0,0,2,5,8,540,1917,0,98119,900000
6901,2015-02-19,3,1800,5102,1.0,0,0,3,7,630,1952,0,98199,655000
6905,2015-04-02,4,3020,36893,2.0,0,0,3,9,0,1986,2007,98077,790000
6906,2014-10-08,4,4470,86225,2.0,0,0,3,10,0,1991,0,98053,885000
6907,2014-09-12,4,2830,4000,2.0,0,0,3,9,920,1912,2012,98144,1030000
6908,2015-04-03,4,2120,5400,1.0,0,0,4,8,1060,1941,0,98199,710000
6910,2015-04-14,5,3510,13843,1.0,0,2,3,8,1660,1959,0,98040,1370000
6924,2015-03-31,5,4650,108464,2.0,0,0,3,10,1390,1999,0,98024,985000
6933,2014-07-11,4,3220,8436,2.0,0,0,3,8,0,1968,0,98008,800000
6937,2015-02-19,3,2120,8448,1.0,0,0,3,7,1060,1940,0,98199,650000
6953,2014-05-05,5,4010,8510,2.0,0,1,5,9,1160,1971,0,98105,1400000
6956,2014-05-21,3,3690,7200,2.0,0,0,3,11,0,2007,0,98033,1580000
6964,2014-05-05,4,3180,21904,2.0,0,3,3,9,0,2000,0,98059,736500
6965,2014-07-28,4,2970,52567,2.0,0,0,3,8,0,1924,1985,98072,665000
6966,2015-04-24,5,3050,13212,1.0,0,0,4,8,1460,1975,0,98006,707000
6971,2014-11-19,3,1770,1800,3.0,0,0,3,8,0,1999,0,98122,690000
6973,2014-09-02,3,1590,8285,1.0,0,0,4,8,0,1956,0,98004,750000
6976,2014-10-01,3,1640,10464,1.0,0,2,4,8,0,1968,0,98004,1160000
6977,2014-06-06,3,2670,12187,2.0,0,0,3,8,0,1986,0,98052,744000
6985,2014-12-08,5,3060,11778,2.0,0,0,3,8,0,2004,0,98034,708000
6995,2014-12-08,4,4750,21701,1.5,0,0,5,11,0,1976,0,98004,2180000
6999,2014-06-25,4,2840,4000,1.5,0,0,5,8,880,1912,0,98144,870000
7001,2015-04-21,4,4490,24767,2.0,0,2,3,11,690,1998,0,98006,1390000
7004,2014-09-27,4,3150,6343,1.0,0,3,3,8,1340,1976,0,98126,750000
7007,2014-10-24,3,2110,5800,1.5,0,0,4,7,120,1927,0,98103,725000
7011,2014-08-12,3,2420,5000,2.0,0,0,4,8,220,1925,0,98103,870000
7016,2014-10-02,7,3260,8145,2.0,0,0,5,8,0,1967,0,98008,770000
7017,2015-02-13,4,1950,7000,1.0,0,1,3,8,500,1957,0,98118,802500
7019,2015-05-01,3,2940,12487,2.0,0,0,3,10,0,1997,0,98075,795000
7031,2015-03-12,4,2780,7985,2.0,0,0,4,10,0,1992,0,98029,717000
7032,2014-06-16,3,1720,8100,2.0,0,0,3,8,0,1907,0,98107,667000
7038,2014-06-06,3,2550,13458,2.0,0,0,3,9,0,1990,0,98006,715000
7039,2015-03-18,4,3350,19487,1.0,0,0,3,11,890,1992,0,98075,845000
7045,2014-10-16,3,3670,11884,1.0,0,2,4,9,1720,1979,0,98006,920000
7046,2015-03-17,4,3270,9231,2.0,0,0,3,10,0,1995,0,98052,940000
7052,2014-08-27,4,3640,231739,1.5,0,0,3,10,0,1999,0,98027,780000
7057,2014-12-12,4,3860,7199,2.0,0,1,3,9,990,2005,0,98115,1500000
7061,2014-07-02,4,1440,13296,1.0,0,0,4,8,0,1967,0,98004,1040000
7062,2015-02-16,4,2510,17200,1.0,0,2,4,9,970,1977,0,98052,750000
7063,2015-03-23,4,3230,256132,2.0,0,0,3,9,0,2006,0,98053,875000
7064,2015-04-14,3,1670,7210,1.0,0,0,5,8,0,1967,0,98008,678000
7069,2014-07-30,3,2550,3900,2.0,0,2,3,8,500,1940,2003,98199,990000
7070,2015-01-05,4,3920,881654,3.0,0,3,3,11,0,2002,0,98024,1650000
7088,2014-05-13,3,2030,8398,2.0,0,0,4,9,0,1975,0,98008,700000
7093,2015-03-10,3,1610,8064,1.0,0,2,4,7,450,1981,0,98033,680000
7095,2014-12-12,4,2760,4000,2.0,0,2,3,8,760,1926,2014,98126,765000
7108,2015-02-04,4,2927,12171,2.0,0,0,3,10,0,1998,0,98075,715000
7109,2014-08-20,4,2260,12005,1.0,0,0,4,8,0,1956,1989,98005,738950
7115,2014-09-25,2,1300,7632,1.0,0,2,3,7,0,1943,0,98122,750000
7120,2014-12-03,5,4870,7700,2.5,0,3,5,10,1220,1929,0,98144,1740000
7125,2014-07-10,3,1810,9845,1.0,0,0,4,8,0,1959,1991,98040,713400
7128,2015-03-04,3,2710,9204,1.5,0,4,3,9,1230,1975,0,98177,1430000
7134,2014-06-25,4,2490,5170,2.0,0,0,4,9,0,2000,0,98052,725000
7139,2014-12-16,3,2680,10440,1.0,0,1,3,8,1140,1963,0,98116,721000
7141,2014-12-03,3,1520,5500,1.5,0,0,5,7,0,1936,0,98116,738000
7142,2015-04-02,6,2480,12000,2.0,0,0,3,8,0,1972,0,98007,725000
7154,2015-03-12,3,2740,3785,2.0,0,0,3,9,550,2001,0,98034,660000
7158,2014-06-03,4,1550,4000,1.5,0,0,3,9,0,1930,0,98105,835000
7161,2015-04-06,4,2720,8000,1.0,0,0,4,7,1360,1955,0,98136,710000
7165,2014-05-15,4,3200,7535,2.0,0,0,3,9,0,2006,0,98105,1260000
7173,2014-09-05,3,2410,9916,2.0,0,0,4,10,0,1989,0,98052,700000
7181,2015-03-26,5,1750,5000,1.0,0,0,3,8,790,1940,0,98105,758800
7187,2014-08-20,3,2010,4000,1.0,0,0,5,7,800,1915,0,98103,875000
7189,2014-11-19,2,1240,5500,1.0,0,0,3,7,0,1954,0,98102,900000
7193,2014-06-06,4,4270,6002,2.0,0,3,3,10,1090,2004,0,98029,1300000
7196,2015-04-16,4,2780,9550,2.0,0,4,5,10,250,1978,0,98166,995000
7200,2014-08-14,5,2560,46786,2.0,0,0,3,8,0,1995,0,98019,655000
7208,2014-10-07,4,2990,4298,2.0,0,0,3,9,0,2014,0,98052,779950
7216,2014-07-08,4,3720,57499,1.0,0,0,3,9,1840,2003,0,98014,650000
7224,2015-01-29,4,2420,18480,1.0,0,0,4,9,0,1967,0,98004,1490000
7229,2014-10-22,5,4230,6907,2.0,0,0,3,10,780,2008,0,98033,1400000
7230,2015-05-12,4,2700,10160,2.0,0,0,3,9,0,1988,0,98029,674725
7243,2014-10-09,4,3230,438213,2.0,0,0,3,9,0,1999,0,98070,950000
7246,2014-10-07,4,3480,13421,2.0,0,0,3,11,0,1995,0,98027,878000
7247,2014-08-26,4,3560,4000,3.0,0,2,3,9,590,1996,0,98112,1050000
7249,2014-06-10,3,1820,5500,1.0,0,0,4,8,200,1957,0,98115,659500
7253,2014-10-16,4,2750,7500,1.0,0,0,5,8,1120,1966,0,98177,710000
7262,2014-10-06,4,4250,12281,2.0,0,4,3,12,1230,1996,0,98006,1620000
7263,2014-10-13,4,4360,24603,2.0,0,0,3,12,0,1998,0,98074,1450000
7264,2014-10-30,3,3420,16622,1.0,0,4,3,10,1010,1991,0,98006,1200000
7265,2014-07-09,4,4260,9800,2.0,0,0,3,10,0,2008,0,98033,1070000
7269,2014-05-31,3,2460,12028,2.0,0,0,3,9,0,1996,0,98052,693000
7271,2015-03-30,3,2060,10650,1.0,0,0,5,8,1010,1976,0,98006,700000
7272,2014-12-16,2,2210,9374,1.0,0,3,4,8,650,1951,0,98107,767500
7276,2014-09-17,4,2790,5450,2.0,0,0,3,10,860,1925,2000,98112,1160000
7279,2014-12-11,3,2570,5500,1.0,0,0,4,7,1250,1961,0,98199,654000
7280,2014-09-11,2,1210,6000,1.0,0,0,4,7,210,1942,0,98199,710000
7287,2014-11-20,2,1679,577605,2.0,0,0,3,9,0,2001,0,98070,700000
7301,2014-10-21,3,2849,9588,2.0,0,0,3,10,0,2001,0,98074,798000
7304,2015-04-28,4,3330,24354,1.0,0,0,4,10,0,1961,0,98006,2500000
7306,2014-08-25,3,3920,13085,2.0,1,4,4,11,0,1996,0,98040,3100000
7312,2015-04-03,2,1290,5376,1.0,0,0,3,6,0,1945,0,98115,970000
7323,2014-12-15,5,3370,8113,2.0,0,0,3,9,0,2005,0,98004,1250000
7334,2014-05-12,5,4530,258746,1.5,0,0,4,9,1330,2003,0,98077,950000
7336,2014-12-30,4,2850,4100,2.0,0,3,3,10,1030,1908,2003,98122,1540000
7337,2014-10-29,4,2620,14126,1.0,0,4,4,8,1000,1941,0,98117,922000
7343,2015-05-13,5,3730,16679,1.0,0,0,3,10,970,1990,0,98075,775000
7349,2014-06-21,4,2160,6300,1.5,0,1,4,8,0,1928,0,98116,849000
7351,2014-09-26,4,3320,8808,2.0,0,0,3,9,0,2005,0,98075,786000
7353,2014-11-24,3,1340,6000,1.5,0,1,3,9,0,1927,0,98105,907000
7354,2014-07-02,3,2490,23891,2.0,0,0,3,9,0,1993,0,98053,700000
7357,2014-11-11,4,3340,123600,2.0,0,0,3,10,0,2005,0,98053,749950
7359,2014-06-06,3,2170,16600,1.0,1,2,3,10,1040,1979,0,98052,1150000
7361,2014-06-06,4,2840,9354,2.0,0,0,3,10,0,1990,0,98074,650000
7370,2015-04-21,3,1630,4080,1.5,0,0,4,8,0,1927,0,98115,740000
7372,2015-03-03,3,2310,1850,2.0,0,0,3,10,290,2011,0,98027,713000
7373,2014-11-05,3,2320,6090,2.0,0,3,3,8,280,1939,0,98199,1070000
7375,2015-04-07,3,2070,5000,1.5,0,0,3,8,0,1920,0,98144,880000
7380,2015-01-07,4,3730,7071,3.0,0,2,3,11,0,1985,0,98109,1780000
7383,2014-06-26,4,4230,31747,2.0,0,0,4,10,0,1985,0,98072,879000
7384,2014-06-12,4,3200,7500,1.5,0,1,5,8,1340,1948,0,98115,1180000
7387,2015-01-08,4,3270,15760,1.0,0,0,4,10,1270,1974,0,98040,987500
7391,2014-07-01,3,2620,51354,2.0,0,0,3,9,0,1998,0,98077,695000
7397,2014-06-06,4,4280,9583,2.0,0,0,3,11,0,2005,0,98004,1600000
7400,2014-07-09,4,2100,4480,1.5,0,0,4,7,320,1928,0,98105,679000
7407,2015-03-13,2,1310,5200,1.0,0,0,3,7,400,1946,0,98115,663500
7408,2014-07-10,6,4800,9097,2.0,0,0,3,10,1220,2007,0,98112,1980000
7416,2014-10-30,4,3200,8049,1.0,0,0,3,8,500,1980,0,98005,935100
7418,2015-04-29,4,2850,25993,2.0,0,0,4,9,0,1989,0,98056,670000
7419,2014-12-12,3,4240,21578,2.0,0,0,3,10,740,1994,0,98040,1390000
7421,2014-10-08,2,2310,3313,2.0,0,0,3,9,0,2006,0,98119,1250000
7425,2014-09-22,4,3280,3800,2.0,0,0,3,11,400,2011,0,98112,2580000
7426,2015-03-16,5,4050,20925,2.0,0,3,3,10,1030,1973,2005,98040,1600000
7429,2014-11-25,5,3650,16600,1.0,0,3,4,9,1790,1978,0,98006,1310000
7433,2015-01-09,4,3280,6000,2.0,0,0,3,9,0,2014,0,98006,928950
7438,2014-05-28,3,2190,10370,2.0,0,0,3,9,0,1987,0,98074,665000
7451,2014-05-20,4,4380,74052,1.0,0,0,3,11,0,2001,0,98053,1300000
7452,2014-09-24,4,2290,6300,1.5,0,4,4,7,140,1921,0,98144,825000
7454,2015-04-02,5,3090,12031,1.0,0,0,5,9,1490,1968,0,98040,1170000
7456,2015-03-20,3,2680,4990,1.0,0,0,5,8,1240,1951,0,98199,830200
7457,2014-06-23,4,2400,7351,2.0,0,0,3,9,0,1990,0,98029,650000
7465,2014-05-27,4,2740,12899,2.0,0,0,4,10,0,1990,0,98075,725000
7469,2015-03-05,3,2050,4800,2.0,0,0,3,8,100,1922,0,98112,1030000
7475,2015-03-09,4,3080,8451,1.0,0,0,3,7,1540,1969,0,98052,679000
7480,2015-03-26,3,2420,198198,2.0,0,0,3,9,0,1997,0,98077,692500
7482,2014-12-12,4,2910,15016,2.0,0,0,3,10,0,1990,0,98052,765000
7486,2015-04-10,4,3920,19088,1.0,0,1,3,10,1680,2005,0,98040,1610000
7487,2015-02-19,4,3080,13870,2.0,0,0,4,9,0,1981,0,98007,841000
7494,2015-04-02,5,2640,14959,1.0,0,0,4,7,870,1929,0,98039,1400000
7499,2015-05-05,4,3960,16224,2.0,0,2,3,12,860,1938,0,98105,2500000
7501,2014-09-25,4,2270,6010,1.0,0,0,3,8,980,1954,0,98115,676101
7523,2015-02-19,4,1220,7489,2.0,0,0,3,7,0,1903,0,98122,935000
7529,2014-12-20,4,2120,3600,2.0,0,3,4,8,290,1908,1996,98119,1320000
